'sample #',MLII,V5
640660,941,973
640661,940,970
640662,940,972
640663,942,976
640664,946,977
640665,946,975
640666,942,971
640667,940,972
640668,940,971
640669,939,975
640670,942,975
640671,941,973
640672,940,972
640673,939,971
640674,940,971
640675,943,974
640676,946,973
640677,945,972
640678,943,970
640679,942,970
640680,941,972
640681,945,971
640682,946,970
640683,948,973
640684,943,971
640685,942,967
640686,942,966
640687,944,968
640688,944,970
640689,944,969
640690,943,965
640691,944,962
640692,941,963
640693,945,961
640694,947,961
640695,943,960
640696,942,960
640697,940,955
640698,940,958
640699,942,957
640700,945,956
640701,944,954
640702,941,954
640703,940,954
640704,940,955
640705,943,958
640706,945,960
640707,944,957
640708,943,956
640709,943,955
640710,944,962
640711,948,967
640712,952,971
640713,952,973
640714,950,974
640715,951,973
640716,951,978
640717,954,982
640718,957,987
640719,961,988
640720,959,987
640721,960,987
640722,961,989
640723,964,992
640724,966,991
640725,964,992
640726,962,992
640727,962,991
640728,959,995
640729,962,997
640730,966,999
640731,966,998
640732,966,993
640733,964,993
640734,963,996
640735,966,1001
640736,968,999
640737,967,999
640738,966,998
640739,966,995
640740,966,994
640741,967,997
640742,968,998
640743,966,998
640744,965,996
640745,965,996
640746,965,996
640747,967,997
640748,967,996
640749,967,998
640750,963,994
640751,960,993
640752,959,995
640753,961,995
640754,963,998
640755,962,996
640756,960,992
640757,958,991
640758,960,992
640759,960,996
640760,962,994
640761,962,992
640762,961,990
640763,959,989
640764,957,991
640765,958,992
640766,959,993
640767,958,992
640768,957,987
640769,957,985
640770,955,986
640771,958,991
640772,959,989
640773,959,989
640774,956,986
640775,955,987
640776,956,989
640777,956,991
640778,957,992
640779,954,989
640780,951,986
640781,952,985
640782,950,987
640783,951,988
640784,953,990
640785,952,990
640786,950,988
640787,949,986
640788,950,988
640789,953,989
640790,955,990
640791,953,990
640792,952,987
640793,952,986
640794,952,988
640795,953,989
640796,956,990
640797,955,989
640798,954,987
640799,951,988
640800,951,989
640801,953,991
640802,954,990
640803,954,994
640804,954,989
640805,953,987
640806,955,989
640807,956,989
640808,956,992
640809,956,991
640810,956,989
640811,955,989
640812,955,989
640813,957,992
640814,960,993
640815,960,991
640816,960,989
640817,954,988
640818,958,991
640819,958,994
640820,960,995
640821,960,992
640822,961,990
640823,961,988
640824,964,992
640825,969,994
640826,973,995
640827,973,994
640828,974,993
640829,970,996
640830,973,997
640831,975,1000
640832,978,1002
640833,978,1003
640834,979,1002
640835,979,1000
640836,978,1002
640837,979,1003
640838,979,1005
640839,977,1007
640840,978,1008
640841,975,1005
640842,976,1006
640843,980,1008
640844,981,1006
640845,981,1006
640846,976,1004
640847,971,1003
640848,974,1006
640849,978,1008
640850,984,1008
640851,988,1006
640852,988,1000
640853,980,999
640854,971,1000
640855,971,1001
640856,972,1000
640857,966,1002
640858,961,1001
640859,960,996
640860,958,1000
640861,957,1001
640862,958,1001
640863,957,998
640864,955,997
640865,954,995
640866,953,998
640867,955,1000
640868,956,998
640869,955,999
640870,954,999
640871,955,996
640872,957,997
640873,958,998
640874,960,1000
640875,960,998
640876,959,997
640877,958,996
640878,954,996
640879,955,998
640880,957,996
640881,954,991
640882,951,986
640883,948,979
640884,938,972
640885,931,970
640886,929,968
640887,923,975
640888,912,987
640889,907,1008
640890,908,1031
640891,926,1054
640892,947,1071
640893,969,1086
640894,991,1102
640895,1020,1122
640896,1062,1145
640897,1119,1168
640898,1174,1184
640899,1211,1182
640900,1230,1146
640901,1235,1081
640902,1217,1017
640903,1164,980
640904,1091,973
640905,1018,983
640906,965,988
640907,932,990
640908,926,994
640909,935,998
640910,946,997
640911,952,998
640912,950,998
640913,950,994
640914,950,996
640915,953,997
640916,952,1000
640917,951,999
640918,949,995
640919,951,995
640920,946,995
640921,946,996
640922,951,996
640923,949,997
640924,949,994
640925,947,994
640926,947,997
640927,949,996
640928,952,999
640929,948,999
640930,946,995
640931,948,994
640932,948,998
640933,945,997
640934,948,1001
640935,945,998
640936,945,995
640937,946,996
640938,946,996
640939,949,1001
640940,953,1000
640941,952,1001
640942,949,998
640943,947,997
640944,948,996
640945,949,1000
640946,955,997
640947,953,999
640948,950,997
640949,948,996
640950,947,999
640951,949,1002
640952,951,1002
640953,951,1002
640954,951,999
640955,950,997
640956,947,999
640957,951,1001
640958,954,1002
640959,953,1000
640960,951,996
640961,950,996
640962,950,997
640963,951,998
640964,950,998
640965,950,999
640966,950,994
640967,947,995
640968,945,995
640969,949,996
640970,949,995
640971,950,994
640972,948,990
640973,948,990
640974,950,992
640975,952,994
640976,955,990
640977,954,988
640978,952,983
640979,951,981
640980,947,983
640981,951,986
640982,951,987
640983,952,983
640984,951,979
640985,948,977
640986,947,979
640987,946,980
640988,951,981
640989,950,981
640990,950,978
640991,950,978
640992,946,979
640993,946,981
640994,949,984
640995,950,985
640996,949,985
640997,946,987
640998,946,990
640999,950,994
641000,951,995
641001,954,999
641002,956,998
641003,955,999
641004,959,1004
641005,961,1008
641006,965,1006
641007,965,1006
641008,964,1004
641009,964,1006
641010,966,1009
641011,965,1012
641012,969,1012
641013,970,1011
641014,969,1011
641015,967,1010
641016,966,1010
641017,968,1013
641018,970,1015
641019,970,1015
641020,966,1012
641021,965,1012
641022,964,1011
641023,965,1014
641024,967,1014
641025,967,1012
641026,968,1010
641027,968,1010
641028,966,1012
641029,968,1012
641030,971,1012
641031,969,1012
641032,970,1010
641033,965,1008
641034,963,1008
641035,965,1007
641036,966,1008
641037,965,1007
641038,963,1007
641039,961,1008
641040,962,1009
641041,964,1008
641042,964,1009
641043,965,1008
641044,964,1008
641045,962,1006
641046,960,1005
641047,963,1008
641048,963,1005
641049,963,1005
641050,962,1002
641051,960,999
641052,955,1002
641053,957,1005
641054,957,1006
641055,957,1005
641056,955,1003
641057,956,1000
641058,956,1001
641059,957,1003
641060,957,1002
641061,957,1003
641062,955,1002
641063,955,1000
641064,956,1003
641065,954,1003
641066,955,1003
641067,955,1001
641068,956,999
641069,954,998
641070,955,1002
641071,957,1004
641072,958,1003
641073,957,1003
641074,952,1001
641075,949,999
641076,949,1000
641077,951,1004
641078,953,1004
641079,951,1002
641080,951,1000
641081,952,996
641082,951,1001
641083,953,1003
641084,954,1003
641085,954,1001
641086,953,998
641087,953,999
641088,952,1003
641089,954,1005
641090,958,1002
641091,956,1000
641092,953,999
641093,950,998
641094,952,1000
641095,953,1003
641096,955,1001
641097,954,999
641098,955,998
641099,954,999
641100,956,1000
641101,962,1001
641102,964,1002
641103,966,1002
641104,964,999
641105,963,999
641106,962,1001
641107,966,1003
641108,970,1005
641109,972,1005
641110,972,1003
641111,968,1004
641112,968,1005
641113,971,1009
641114,977,1008
641115,976,1005
641116,974,1004
641117,974,1006
641118,971,1010
641119,967,1011
641120,971,1012
641121,968,1010
641122,969,1008
641123,966,1008
641124,966,1006
641125,967,1009
641126,967,1009
641127,970,1009
641128,971,1004
641129,968,1003
641130,962,1002
641131,960,1003
641132,958,1004
641133,954,1004
641134,950,999
641135,946,999
641136,945,1000
641137,945,1001
641138,948,999
641139,946,998
641140,946,997
641141,941,997
641142,941,995
641143,941,996
641144,941,995
641145,944,994
641146,943,993
641147,941,995
641148,940,998
641149,946,1000
641150,948,1000
641151,947,998
641152,947,993
641153,943,993
641154,941,996
641155,940,997
641156,942,997
641157,940,996
641158,941,995
641159,941,995
641160,939,992
641161,942,991
641162,940,987
641163,934,983
641164,926,976
641165,919,967
641166,913,970
641167,910,985
641168,903,1004
641169,902,1029
641170,911,1043
641171,932,1052
641172,964,1065
641173,1001,1088
641174,1044,1111
641175,1095,1132
641176,1148,1128
641177,1186,1085
641178,1200,1020
641179,1174,967
641180,1113,953
641181,1029,962
641182,961,974
641183,921,979
641184,910,984
641185,915,987
641186,923,987
641187,931,987
641188,931,985
641189,930,984
641190,931,984
641191,933,987
641192,937,987
641193,934,987
641194,934,984
641195,933,984
641196,930,985
641197,931,988
641198,932,985
641199,931,988
641200,932,985
641201,930,987
641202,930,987
641203,932,989
641204,934,989
641205,932,988
641206,932,986
641207,930,985
641208,929,987
641209,930,989
641210,933,989
641211,931,986
641212,928,986
641213,924,984
641214,926,986
641215,929,989
641216,931,989
641217,929,987
641218,924,984
641219,926,986
641220,925,986
641221,927,988
641222,929,988
641223,931,989
641224,929,987
641225,928,985
641226,926,986
641227,929,990
641228,929,986
641229,932,988
641230,929,985
641231,928,983
641232,927,986
641233,928,988
641234,931,988
641235,931,989
641236,929,985
641237,927,986
641238,927,985
641239,930,986
641240,930,987
641241,930,986
641242,928,986
641243,927,985
641244,927,986
641245,929,986
641246,931,986
641247,929,983
641248,928,981
641249,925,978
641250,924,979
641251,928,981
641252,930,981
641253,929,979
641254,927,976
641255,928,974
641256,924,972
641257,926,975
641258,930,974
641259,928,974
641260,925,970
641261,922,967
641262,921,965
641263,925,966
641264,925,966
641265,924,965
641266,923,961
641267,923,960
641268,921,961
641269,922,963
641270,923,965
641271,922,965
641272,921,961
641273,918,963
641274,918,964
641275,919,970
641276,921,972
641277,922,973
641278,923,973
641279,924,973
641280,926,979
641281,930,982
641282,936,985
641283,937,986
641284,939,986
641285,939,986
641286,939,990
641287,942,994
641288,945,994
641289,949,996
641290,948,992
641291,949,995
641292,948,998
641293,952,1003
641294,955,1001
641295,955,1001
641296,955,1000
641297,955,998
641298,954,1000
641299,955,1000
641300,955,1002
641301,956,1002
641302,958,1004
641303,955,1001
641304,953,1002
641305,954,1003
641306,957,1004
641307,957,1002
641308,956,1003
641309,954,1003
641310,954,1000
641311,953,1004
641312,953,1004
641313,957,1002
641314,955,1001
641315,956,999
641316,953,1000
641317,957,1003
641318,959,1003
641319,958,1003
641320,956,1000
641321,953,997
641322,951,1002
641323,954,999
641324,957,998
641325,957,1000
641326,955,997
641327,953,999
641328,953,998
641329,952,1001
641330,954,1000
641331,954,999
641332,954,995
641333,952,995
641334,951,996
641335,950,997
641336,951,1001
641337,951,999
641338,950,996
641339,949,995
641340,948,994
641341,949,996
641342,952,995
641343,949,996
641344,949,995
641345,947,992
641346,945,994
641347,950,995
641348,949,995
641349,949,995
641350,948,992
641351,948,992
641352,946,993
641353,950,995
641354,952,996
641355,952,994
641356,948,992
641357,948,990
641358,949,992
641359,950,995
641360,952,995
641361,950,995
641362,949,994
641363,948,992
641364,946,992
641365,948,992
641366,948,994
641367,949,996
641368,947,992
641369,946,991
641370,948,994
641371,951,995
641372,952,996
641373,953,994
641374,951,993
641375,950,991
641376,948,992
641377,953,996
641378,951,995
641379,952,993
641380,951,992
641381,949,991
641382,949,992
641383,951,996
641384,951,995
641385,953,995
641386,950,992
641387,949,992
641388,948,992
641389,950,993
641390,953,995
641391,951,995
641392,951,992
641393,951,992
641394,950,990
641395,952,992
641396,954,993
641397,956,991
641398,957,990
641399,956,989
641400,958,991
641401,961,995
641402,962,994
641403,965,994
641404,963,993
641405,963,995
641406,966,993
641407,966,999
641408,971,1000
641409,972,999
641410,973,999
641411,973,998
641412,972,995
641413,973,999
641414,973,1002
641415,974,1004
641416,969,1002
641417,969,1004
641418,968,1003
641419,970,1006
641420,972,1005
641421,969,1004
641422,967,1001
641423,967,1001
641424,970,1001
641425,977,1000
641426,979,1001
641427,971,1000
641428,963,995
641429,958,995
641430,955,994
641431,953,995
641432,954,993
641433,952,992
641434,950,992
641435,948,991
641436,945,993
641437,947,995
641438,951,993
641439,950,991
641440,949,990
641441,946,988
641442,945,989
641443,947,992
641444,948,990
641445,947,990
641446,945,989
641447,944,988
641448,942,989
641449,943,990
641450,944,992
641451,942,990
641452,944,987
641453,941,986
641454,941,986
641455,939,988
641456,944,987
641457,944,982
641458,939,973
641459,936,969
641460,930,967
641461,924,963
641462,920,958
641463,917,952
641464,913,949
641465,904,957
641466,893,970
641467,892,993
641468,902,1019
641469,917,1039
641470,936,1052
641471,954,1066
641472,972,1079
641473,994,1094
641474,1014,1111
641475,1040,1131
641476,1070,1150
641477,1111,1170
641478,1157,1183
641479,1199,1173
641480,1223,1117
641481,1228,1038
641482,1195,982
641483,1125,963
641484,1034,973
641485,963,979
641486,926,980
641487,919,982
641488,925,982
641489,933,979
641490,935,980
641491,940,982
641492,939,981
641493,939,980
641494,939,977
641495,939,976
641496,939,977
641497,940,979
641498,941,980
641499,940,982
641500,939,978
641501,934,975
641502,935,976
641503,939,980
641504,941,978
641505,938,980
641506,937,979
641507,936,978
641508,937,979
641509,939,980
641510,939,981
641511,940,979
641512,938,978
641513,938,976
641514,936,978
641515,938,981
641516,937,983
641517,938,983
641518,938,979
641519,935,977
641520,936,979
641521,938,982
641522,941,982
641523,939,983
641524,940,979
641525,940,979
641526,938,978
641527,940,982
641528,942,982
641529,941,980
641530,938,978
641531,937,977
641532,937,979
641533,939,982
641534,941,981
641535,940,979
641536,940,978
641537,938,975
641538,937,975
641539,939,980
641540,943,980
641541,943,981
641542,940,976
641543,938,978
641544,938,977
641545,940,977
641546,939,977
641547,940,977
641548,939,976
641549,939,973
641550,939,975
641551,940,976
641552,943,979
641553,942,977
641554,941,973
641555,940,971
641556,941,971
641557,944,970
641558,945,971
641559,944,971
641560,943,968
641561,940,966
641562,940,965
641563,941,965
641564,944,965
641565,943,966
641566,943,960
641567,940,959
641568,940,960
641569,941,961
641570,942,960
641571,941,962
641572,940,955
641573,940,955
641574,939,957
641575,941,959
641576,943,959
641577,943,959
641578,941,958
641579,939,957
641580,941,959
641581,941,961
641582,946,963
641583,948,964
641584,947,966
641585,946,967
641586,947,972
641587,951,976
641588,954,977
641589,957,981
641590,956,981
641591,956,981
641592,957,986
641593,960,992
641594,961,991
641595,964,994
641596,964,991
641597,963,991
641598,963,993
641599,964,995
641600,969,998
641601,966,999
641602,965,996
641603,966,997
641604,965,996
641605,967,998
641606,969,1000
641607,969,997
641608,968,997
641609,963,995
641610,962,996
641611,965,999
641612,970,1000
641613,969,1001
641614,969,996
641615,966,995
641616,967,996
641617,965,998
641618,968,998
641619,967,998
641620,966,997
641621,966,994
641622,963,996
641623,966,997
641624,967,998
641625,967,997
641626,965,995
641627,965,994
641628,964,995
641629,964,995
641630,965,996
641631,965,995
641632,963,995
641633,962,992
641634,960,994
641635,962,995
641636,963,996
641637,965,994
641638,964,989
641639,959,989
641640,961,991
641641,961,992
641642,963,992
641643,962,991
641644,962,988
641645,959,986
641646,957,987
641647,959,988
641648,961,990
641649,961,990
641650,959,988
641651,957,985
641652,954,987
641653,957,986
641654,957,987
641655,956,986
641656,954,984
641657,951,983
641658,952,984
641659,957,984
641660,956,984
641661,956,986
641662,954,982
641663,956,981
641664,952,983
641665,953,984
641666,955,985
641667,955,984
